_items/_id,_items/clusterID,_items/connectionTime,_items/disconnectTime,_items/doneChargingTime,_items/kWhDelivered,_items/sessionID,_items/siteID,_items/spaceID,_items/stationID,_items/timezone,_items/userID,_items/userInputs/0/WhPerMile,_items/userInputs/0/kWhRequested,_items/userInputs/0/milesRequested,_items/userInputs/0/minutesAvailable,_items/userInputs/0/modifiedAt,_items/userInputs/0/paymentRequired,_items/userInputs/0/requestedDeparture,_items/userInputs/0/userID,_items/userInputs/1/WhPerMile,_items/userInputs/1/kWhRequested,_items/userInputs/1/milesRequested,_items/userInputs/1/minutesAvailable,_items/userInputs/1/modifiedAt,_items/userInputs/1/paymentRequired,_items/userInputs/1/requestedDeparture,_items/userInputs/1/userID,_items/userInputs/0,_items/userInputs/2/WhPerMile,_items/userInputs/2/kWhRequested,_items/userInputs/2/milesRequested,_items/userInputs/2/minutesAvailable,_items/userInputs/2/modifiedAt,_items/userInputs/2/paymentRequired,_items/userInputs/2/requestedDeparture,_items/userInputs/2/userID,_items/userInputs/3/WhPerMile,_items/userInputs/3/kWhRequested,_items/userInputs/3/milesRequested,_items/userInputs/3/minutesAvailable,_items/userInputs/3/modifiedAt,_items/userInputs/3/paymentRequired,_items/userInputs/3/requestedDeparture,_items/userInputs/3/userID,_items/userInputs/4/WhPerMile,_items/userInputs/4/kWhRequested,_items/userInputs/4/milesRequested,_items/userInputs/4/minutesAvailable,_items/userInputs/4/modifiedAt,_items/userInputs/4/paymentRequired,_items/userInputs/4/requestedDeparture,_items/userInputs/4/userID,_items/userInputs/5/WhPerMile,_items/userInputs/5/kWhRequested,_items/userInputs/5/milesRequested,_items/userInputs/5/minutesAvailable,_items/userInputs/5/modifiedAt,_items/userInputs/5/paymentRequired,_items/userInputs/5/requestedDeparture,_items/userInputs/5/userID,_items/userInputs/6/WhPerMile,_items/userInputs/6/kWhRequested,_items/userInputs/6/milesRequested,_items/userInputs/6/minutesAvailable,_items/userInputs/6/modifiedAt,_items/userInputs/6/paymentRequired,_items/userInputs/6/requestedDeparture,_items/userInputs/6/userID,_items/userInputs/7/WhPerMile,_items/userInputs/7/kWhRequested,_items/userInputs/7/milesRequested,_items/userInputs/7/minutesAvailable,_items/userInputs/7/modifiedAt,_items/userInputs/7/paymentRequired,_items/userInputs/7/requestedDeparture,_items/userInputs/7/userID,_items/userInputs/8/WhPerMile,_items/userInputs/8/kWhRequested,_items/userInputs/8/milesRequested,_items/userInputs/8/minutesAvailable,_items/userInputs/8/modifiedAt,_items/userInputs/8/paymentRequired,_items/userInputs/8/requestedDeparture,_items/userInputs/8/userID,_items/userInputs/9/WhPerMile,_items/userInputs/9/kWhRequested,_items/userInputs/9/milesRequested,_items/userInputs/9/minutesAvailable,_items/userInputs/9/modifiedAt,_items/userInputs/9/paymentRequired,_items/userInputs/9/requestedDeparture,_items/userInputs/9/userID
5e26541ef9af8b67acde4c71,0039,"Sat, 04 Jan 2020 16:03:06 GMT","Sun, 05 Jan 2020 00:17:36 GMT","Sat, 04 Jan 2020 16:33:26 GMT",0.845,2_39_131_30_2020-01-04 16:03:05.854880,0002,CA-305,2-39-131-30,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e26541ef9af8b67acde4c72,0039,"Sat, 04 Jan 2020 16:35:51 GMT","Sat, 04 Jan 2020 17:57:53 GMT","Sat, 04 Jan 2020 17:57:48 GMT",8.696,2_39_129_17_2020-01-04 16:35:50.900297,0002,CA-307,2-39-129-17,America/Los_Angeles,000001938,400,8,20,140,"Sat, 04 Jan 2020 16:35:53 GMT",true,"Sat, 04 Jan 2020 18:55:51 GMT",1938,400,16,40,140,"Sat, 04 Jan 2020 16:36:07 GMT",true,"Sat, 04 Jan 2020 18:55:51 GMT",1938,,400,16,40,140,"Sat, 04 Jan 2020 17:57:48 GMT",true,"Sat, 04 Jan 2020 18:55:51 GMT",1938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e26541ef9af8b67acde4c73,0039,"Sat, 04 Jan 2020 16:45:48 GMT","Sun, 05 Jan 2020 01:11:35 GMT","Sat, 04 Jan 2020 23:48:30 GMT",47.386,2_39_79_377_2020-01-04 16:45:48.379080,0002,CA-325,2-39-79-377,America/Los_Angeles,000000248,250,47.5,190,576,"Sat, 04 Jan 2020 16:46:41 GMT",true,"Sun, 05 Jan 2020 02:21:48 GMT",248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e26541ef9af8b67acde4c74,0039,"Sat, 04 Jan 2020 17:36:05 GMT","Sat, 04 Jan 2020 18:44:00 GMT","Sat, 04 Jan 2020 18:43:52 GMT",3.64,2_39_128_18_2020-01-04 17:36:05.318091,0002,CA-308,2-39-128-18,America/Los_Angeles,000000365,333,9.99,30,104,"Sat, 04 Jan 2020 17:36:23 GMT",true,"Sat, 04 Jan 2020 19:20:05 GMT",365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e26541ef9af8b67acde4c75,0039,"Sat, 04 Jan 2020 19:20:38 GMT","Sat, 04 Jan 2020 20:16:08 GMT","Sat, 04 Jan 2020 20:16:00 GMT",0.879,2_39_129_17_2020-01-04 19:20:38.030150,0002,CA-307,2-39-129-17,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e26541ef9af8b67acde4c76,0039,"Sat, 04 Jan 2020 20:13:10 GMT","Sat, 04 Jan 2020 22:22:06 GMT","Sat, 04 Jan 2020 21:07:40 GMT",2.505,2_39_125_21_2020-01-04 20:13:09.963739,0002,CA-311,2-39-125-21,America/Los_Angeles,000001920,450,9,20,61,"Sat, 04 Jan 2020 20:17:05 GMT",true,"Sat, 04 Jan 2020 21:14:10 GMT",1920,450,9,20,61,"Sat, 04 Jan 2020 20:17:15 GMT",true,"Sat, 04 Jan 2020 21:14:10 GMT",1920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e26541ef9af8b67acde4c77,0039,"Sat, 04 Jan 2020 23:36:53 GMT","Sun, 05 Jan 2020 00:08:53 GMT","Sun, 05 Jan 2020 00:09:51 GMT",0.79,2_39_127_19_2020-01-04 23:36:53.158060,0002,CA-309,2-39-127-19,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e26541ef9af8b67acde4c78,0039,"Sun, 05 Jan 2020 00:08:56 GMT","Sun, 05 Jan 2020 00:42:18 GMT","Sun, 05 Jan 2020 00:40:59 GMT",0.787395277777778,2_39_127_19_2020-01-05 00:08:56.486738,0002,CA-309,2-39-127-19,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e26541ef9af8b67acde4c79,0039,"Sun, 05 Jan 2020 00:14:24 GMT","Sun, 05 Jan 2020 01:49:46 GMT","Sun, 05 Jan 2020 00:44:33 GMT",0.877,2_39_138_29_2020-01-05 00:14:24.357979,0002,CA-304,2-39-138-29,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e26541ef9af8b67acde4c7a,0039,"Sun, 05 Jan 2020 00:42:28 GMT","Sun, 05 Jan 2020 01:13:52 GMT","Sun, 05 Jan 2020 01:13:47 GMT",0.778,2_39_126_20_2020-01-05 00:42:28.223622,0002,CA-310,2-39-126-20,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e26541ef9af8b67acde4c7b,0039,"Sun, 05 Jan 2020 02:20:55 GMT","Sun, 05 Jan 2020 04:51:46 GMT","Sun, 05 Jan 2020 04:22:40 GMT",9.222,2_39_129_17_2020-01-05 02:20:54.531254,0002,CA-307,2-39-129-17,America/Los_Angeles,000001099,400,24,60,125,"Sun, 05 Jan 2020 02:21:33 GMT",true,"Sun, 05 Jan 2020 04:25:55 GMT",1099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e26541ef9af8b67acde4c7c,0039,"Sun, 05 Jan 2020 02:30:56 GMT","Sun, 05 Jan 2020 04:04:28 GMT","Sun, 05 Jan 2020 04:04:19 GMT",5.423,2_39_89_25_2020-01-05 02:30:56.509870,0002,CA-315,2-39-89-25,America/Los_Angeles,000001091,300,9,30,90,"Sun, 05 Jan 2020 02:31:16 GMT",true,"Sun, 05 Jan 2020 04:00:56 GMT",1091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e27a59cf9af8b6b6627addc,0039,"Sun, 05 Jan 2020 17:22:55 GMT","Sun, 05 Jan 2020 19:08:24 GMT","Sun, 05 Jan 2020 18:56:41 GMT",4.689,2_39_89_25_2020-01-05 17:22:54.865827,0002,CA-315,2-39-89-25,America/Los_Angeles,000000743,400,8,20,79,"Sun, 05 Jan 2020 17:23:02 GMT",true,"Sun, 05 Jan 2020 18:41:55 GMT",743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e27a59cf9af8b6b6627addd,0039,"Sun, 05 Jan 2020 19:52:59 GMT","Sun, 05 Jan 2020 22:11:46 GMT","Sun, 05 Jan 2020 20:30:24 GMT",1.441,2_39_79_380_2020-01-05 19:52:58.995281,0002,CA-489,2-39-79-380,America/Los_Angeles,000003389,400,4,10,190,"Sun, 05 Jan 2020 19:54:34 GMT",true,"Sun, 05 Jan 2020 23:02:59 GMT",3389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e27a59cf9af8b6b6627adde,0039,"Sun, 05 Jan 2020 20:31:11 GMT","Mon, 06 Jan 2020 01:33:54 GMT","Mon, 06 Jan 2020 00:14:21 GMT",12.918,2_39_139_28_2020-01-05 20:31:11.005412,0002,CA-303,2-39-139-28,America/Los_Angeles,000000838,600,36,60,287,"Sun, 05 Jan 2020 20:31:45 GMT",true,"Mon, 06 Jan 2020 01:18:11 GMT",838,600,36,60,287,"Sun, 05 Jan 2020 20:31:53 GMT",true,"Mon, 06 Jan 2020 01:18:11 GMT",838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e27a59cf9af8b6b6627addf,0039,"Sun, 05 Jan 2020 20:31:59 GMT","Mon, 06 Jan 2020 01:33:31 GMT","Mon, 06 Jan 2020 01:33:46 GMT",0.994,2_39_131_30_2020-01-05 20:31:58.947706,0002,CA-305,2-39-131-30,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e27a59cf9af8b6b6627ade0,0039,"Sun, 05 Jan 2020 23:06:45 GMT","Mon, 06 Jan 2020 00:09:17 GMT","Sun, 05 Jan 2020 23:50:21 GMT",2.077,2_39_127_19_2020-01-05 23:06:45.211244,0002,CA-309,2-39-127-19,America/Los_Angeles,000001920,450,9,20,61,"Sun, 05 Jan 2020 23:07:12 GMT",true,"Mon, 06 Jan 2020 00:07:45 GMT",1920,450,9,20,61,"Sun, 05 Jan 2020 23:07:33 GMT",true,"Mon, 06 Jan 2020 00:07:45 GMT",1920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e27a59cf9af8b6b6627ade1,0039,"Sun, 05 Jan 2020 23:27:46 GMT","Mon, 06 Jan 2020 00:33:19 GMT","Sun, 05 Jan 2020 23:58:26 GMT",0.85,2_39_79_379_2020-01-05 23:27:45.925246,0002,CA-327,2-39-79-379,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e28f72af9af8b70ebc91c7e,0039,"Mon, 06 Jan 2020 15:54:03 GMT","Tue, 07 Jan 2020 01:08:11 GMT","Mon, 06 Jan 2020 20:45:22 GMT",24.261,2_39_78_366_2020-01-06 15:54:03.422821,0002,CA-323,2-39-78-366,America/Los_Angeles,000003853,360,28.8,80,490,"Mon, 06 Jan 2020 15:54:11 GMT",true,"Tue, 07 Jan 2020 00:04:03 GMT",3853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e28f72af9af8b70ebc91c7f,0039,"Mon, 06 Jan 2020 15:58:50 GMT","Mon, 06 Jan 2020 16:32:28 GMT","Mon, 06 Jan 2020 16:29:06 GMT",0.831,2_39_79_380_2020-01-06 15:58:49.622769,0002,CA-489,2-39-79-380,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e28f72af9af8b70ebc91c80,0039,"Mon, 06 Jan 2020 16:07:15 GMT","Tue, 07 Jan 2020 03:16:11 GMT","Tue, 07 Jan 2020 03:15:59 GMT",16.006,2_39_79_379_2020-01-06 16:07:15.399027,0002,CA-327,2-39-79-379,America/Los_Angeles,000000676,400,24,60,629,"Mon, 06 Jan 2020 16:07:19 GMT",true,"Tue, 07 Jan 2020 02:36:15 GMT",676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e28f72af9af8b70ebc91c81,0039,"Mon, 06 Jan 2020 16:26:31 GMT","Tue, 07 Jan 2020 01:18:35 GMT","Mon, 06 Jan 2020 20:48:30 GMT",0.964,2_39_139_28_2020-01-06 16:26:31.205980,0002,CA-303,2-39-139-28,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e28f72af9af8b70ebc91c82,0039,"Mon, 06 Jan 2020 16:27:34 GMT","Mon, 06 Jan 2020 21:59:10 GMT","Mon, 06 Jan 2020 16:48:34 GMT",1.296,2_39_79_377_2020-01-06 16:27:33.876128,0002,CA-325,2-39-79-377,America/Los_Angeles,000000751,400,8,20,590,"Mon, 06 Jan 2020 16:27:44 GMT",true,"Tue, 07 Jan 2020 02:17:34 GMT",751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e28f72af9af8b70ebc91c83,0039,"Mon, 06 Jan 2020 16:38:10 GMT","Tue, 07 Jan 2020 00:09:43 GMT","Mon, 06 Jan 2020 21:11:27 GMT",15.822,2_39_131_30_2020-01-06 16:38:10.136068,0002,CA-305,2-39-131-30,America/Los_Angeles,000000712,400,28,70,307,"Mon, 06 Jan 2020 16:38:20 GMT",true,"Mon, 06 Jan 2020 21:45:10 GMT",712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e28f72af9af8b70ebc91c84,0039,"Mon, 06 Jan 2020 16:38:56 GMT","Mon, 06 Jan 2020 23:08:17 GMT","Mon, 06 Jan 2020 20:46:16 GMT",0.943,2_39_129_17_2020-01-06 16:38:56.073904,0002,CA-307,2-39-129-17,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e28f72af9af8b70ebc91c85,0039,"Mon, 06 Jan 2020 16:41:08 GMT","Tue, 07 Jan 2020 01:43:10 GMT","Mon, 06 Jan 2020 19:55:16 GMT",21.338,2_39_79_382_2020-01-06 16:41:07.846325,0002,CA-491,2-39-79-382,America/Los_Angeles,000001104,250,37.5,150,436,"Mon, 06 Jan 2020 16:41:55 GMT",true,"Mon, 06 Jan 2020 23:57:08 GMT",1104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e28f72af9af8b70ebc91c86,0039,"Mon, 06 Jan 2020 16:51:09 GMT","Mon, 06 Jan 2020 20:27:02 GMT","Mon, 06 Jan 2020 17:40:40 GMT",2.213,2_39_138_29_2020-01-06 16:51:08.856990,0002,CA-304,2-39-138-29,America/Los_Angeles,000001366,400,8,20,60,"Mon, 06 Jan 2020 16:51:32 GMT",true,"Mon, 06 Jan 2020 17:51:09 GMT",1366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e28f72af9af8b70ebc91c87,0039,"Mon, 06 Jan 2020 17:08:17 GMT","Tue, 07 Jan 2020 01:28:22 GMT","Mon, 06 Jan 2020 18:19:03 GMT",3.9,2_39_127_19_2020-01-06 17:08:17.392912,0002,CA-309,2-39-127-19,America/Los_Angeles,000000567,400,8,20,596,"Mon, 06 Jan 2020 17:08:32 GMT",true,"Tue, 07 Jan 2020 03:04:17 GMT",567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e28f72af9af8b70ebc91c88,0039,"Mon, 06 Jan 2020 17:19:31 GMT","Tue, 07 Jan 2020 01:59:00 GMT","Mon, 06 Jan 2020 18:39:39 GMT",6.01,2_39_78_365_2020-01-06 17:19:30.632305,0002,CA-321,2-39-78-365,America/Los_Angeles,000000714,400,24,60,361,"Mon, 06 Jan 2020 17:19:44 GMT",true,"Mon, 06 Jan 2020 23:20:31 GMT",714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e28f72af9af8b70ebc91c89,0039,"Mon, 06 Jan 2020 17:27:09 GMT","Tue, 07 Jan 2020 01:38:47 GMT","Mon, 06 Jan 2020 23:07:07 GMT",30.26,2_39_78_363_2020-01-06 17:27:08.774394,0002,CA-320,2-39-78-363,America/Los_Angeles,000001137,400,40,100,443,"Mon, 06 Jan 2020 17:27:43 GMT",true,"Tue, 07 Jan 2020 00:50:09 GMT",1137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e28f72af9af8b70ebc91c8a,0039,"Mon, 06 Jan 2020 17:31:57 GMT","Mon, 06 Jan 2020 23:25:49 GMT","Mon, 06 Jan 2020 20:48:15 GMT",0.8,2_39_130_31_2020-01-06 17:31:56.733009,0002,CA-306,2-39-130-31,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e28f72af9af8b70ebc91c8b,0039,"Mon, 06 Jan 2020 17:37:05 GMT","Tue, 07 Jan 2020 02:38:32 GMT","Mon, 06 Jan 2020 18:24:06 GMT",1.411,2_39_89_25_2020-01-06 17:37:05.095406,0002,CA-315,2-39-89-25,America/Los_Angeles,000000324,444,8.88,20,70,"Mon, 06 Jan 2020 17:37:21 GMT",true,"Mon, 06 Jan 2020 18:47:05 GMT",324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e28f72af9af8b70ebc91c8c,0039,"Mon, 06 Jan 2020 17:48:33 GMT","Tue, 07 Jan 2020 02:03:30 GMT","Mon, 06 Jan 2020 19:43:32 GMT",5.961,2_39_95_27_2020-01-06 17:48:33.110861,0002,CA-319,2-39-95-27,America/Los_Angeles,000001222,400,8,20,72,"Mon, 06 Jan 2020 17:48:51 GMT",true,"Mon, 06 Jan 2020 19:00:33 GMT",1222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e28f72af9af8b70ebc91c8d,0039,"Mon, 06 Jan 2020 17:56:31 GMT","Tue, 07 Jan 2020 01:38:41 GMT","Mon, 06 Jan 2020 19:24:22 GMT",4.293,2_39_90_440_2020-01-06 17:56:30.692525,0002,CA-500,2-39-90-440,America/Los_Angeles,000000743,400,8,20,447,"Mon, 06 Jan 2020 17:56:50 GMT",true,"Tue, 07 Jan 2020 01:23:31 GMT",743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e28f72af9af8b70ebc91c8e,0039,"Mon, 06 Jan 2020 18:02:27 GMT","Tue, 07 Jan 2020 02:17:48 GMT","Mon, 06 Jan 2020 19:59:13 GMT",5.884,2_39_91_437_2020-01-06 18:02:26.750975,0002,CA-317,2-39-91-437,America/Los_Angeles,000000891,400,8,20,215,"Mon, 06 Jan 2020 18:03:16 GMT",true,"Mon, 06 Jan 2020 21:37:27 GMT",891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e28f72af9af8b70ebc91c8f,0039,"Mon, 06 Jan 2020 18:07:47 GMT","Tue, 07 Jan 2020 01:17:16 GMT","Mon, 06 Jan 2020 19:15:34 GMT",3.43,2_39_125_21_2020-01-06 18:07:47.364420,0002,CA-311,2-39-125-21,America/Los_Angeles,000002170,400,8,20,183,"Mon, 06 Jan 2020 18:07:53 GMT",true,"Mon, 06 Jan 2020 21:10:47 GMT",2170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e28f72af9af8b70ebc91c90,0039,"Mon, 06 Jan 2020 18:16:46 GMT","Mon, 06 Jan 2020 22:13:17 GMT","Mon, 06 Jan 2020 20:23:59 GMT",7.141,2_39_90_26_2020-01-06 18:16:46.074695,0002,CA-316,2-39-90-26,America/Los_Angeles,000000515,400,12,30,144,"Mon, 06 Jan 2020 18:17:32 GMT",true,"Mon, 06 Jan 2020 20:40:46 GMT",515,400,12,30,144,"Mon, 06 Jan 2020 18:17:54 GMT",true,"Mon, 06 Jan 2020 20:40:46 GMT",515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e28f72af9af8b70ebc91c91,0039,"Mon, 06 Jan 2020 18:47:05 GMT","Tue, 07 Jan 2020 01:35:30 GMT","Mon, 06 Jan 2020 19:17:37 GMT",2.471,2_39_78_364_2020-01-06 18:47:04.784079,0002,CA-495,2-39-78-364,America/Los_Angeles,000001095,400,16,40,397,"Mon, 06 Jan 2020 18:47:11 GMT",true,"Tue, 07 Jan 2020 01:24:05 GMT",1095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e28f72af9af8b70ebc91c92,0039,"Mon, 06 Jan 2020 19:55:18 GMT","Tue, 07 Jan 2020 01:18:15 GMT","Mon, 06 Jan 2020 21:30:43 GMT",4.693,2_39_79_383_2020-01-06 19:55:18.081734,0002,CA-492,2-39-79-383,America/Los_Angeles,000003389,400,8,20,190,"Mon, 06 Jan 2020 19:58:03 GMT",true,"Mon, 06 Jan 2020 23:05:18 GMT",3389,400,8,20,190,"Mon, 06 Jan 2020 19:58:17 GMT",true,"Mon, 06 Jan 2020 23:05:18 GMT",3389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e28f72af9af8b70ebc91c93,0039,"Mon, 06 Jan 2020 20:39:32 GMT","Mon, 06 Jan 2020 22:48:48 GMT","Mon, 06 Jan 2020 22:07:18 GMT",3.343,2_39_78_360_2020-01-06 20:39:31.758198,0002,CA-322,2-39-78-360,America/Los_Angeles,000000560,400,12,30,297,"Mon, 06 Jan 2020 20:39:43 GMT",true,"Tue, 07 Jan 2020 01:36:32 GMT",560,400,12,30,194,"Mon, 06 Jan 2020 20:40:22 GMT",true,"Mon, 06 Jan 2020 23:53:32 GMT",560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e28f72af9af8b70ebc91c94,0039,"Mon, 06 Jan 2020 21:30:35 GMT","Mon, 06 Jan 2020 23:33:28 GMT","Mon, 06 Jan 2020 21:50:09 GMT",0.591,2_39_92_436_2020-01-06 21:30:35.316299,0002,CA-318,2-39-92-436,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e28f72af9af8b70ebc91c95,0039,"Mon, 06 Jan 2020 23:47:38 GMT","Tue, 07 Jan 2020 01:50:58 GMT","Tue, 07 Jan 2020 01:06:53 GMT",3.926,2_39_130_31_2020-01-06 23:47:37.619088,0002,CA-306,2-39-130-31,America/Los_Angeles,000001366,400,8,20,60,"Mon, 06 Jan 2020 23:48:27 GMT",true,"Tue, 07 Jan 2020 00:47:38 GMT",1366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e28f72af9af8b70ebc91c96,0039,"Mon, 06 Jan 2020 23:54:11 GMT","Tue, 07 Jan 2020 03:10:18 GMT","Tue, 07 Jan 2020 00:24:36 GMT",0.846,2_39_129_17_2020-01-06 23:54:11.010552,0002,CA-307,2-39-129-17,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e28f72af9af8b70ebc91c97,0039,"Tue, 07 Jan 2020 00:51:33 GMT","Tue, 07 Jan 2020 02:26:51 GMT","Tue, 07 Jan 2020 01:21:53 GMT",0.888,2_39_131_30_2020-01-07 00:51:32.520469,0002,CA-305,2-39-131-30,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a48adf9af8b75aed8e908,0039,"Tue, 07 Jan 2020 16:02:34 GMT","Wed, 08 Jan 2020 00:31:30 GMT","Tue, 07 Jan 2020 20:40:06 GMT",1.381,2_39_79_380_2020-01-07 16:02:33.756969,0002,CA-489,2-39-79-380,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
